# MaleCNS v1.0 soma positions, every 7th of 141781 by bodyId order (deterministic, FR-PRP-09)
bodyId,x,y,z
139809,71174,37792,22690
139827,19852,44772,25445
139841,78634,20490,40586
139857,3746,34840,35206
139866,44354,14818,32922
139881,74306,14300,35058
139894,61782,12725,35795
139914,30370,34692,41008
139926,87092,19502,31686
139950,27254,35246,43368
139963,41248,15532,34254
139976,60404,6546,31858
139990,65506,10340,20684
140001,20338,21054,41480
140012,87819,42897,37849
140032,57768,5291,28669
140047,73052,23066,26248
140061,74193,13500,34099
140068,77999,22682,40960
140081,80378,20415,39878
140103,23799,29537,43804
140123,22798,18332,36784
140138,17138,36684,23806
140151,81682,36049,40504
140165,72060,16771,36029
140177,72003,33518,21701
140186,21332,18149,38506
140202,18051,29690,23089
140219,17060,21264,24612
140240,80717,44066,40010
140251,77814,18495,39436
140264,90296,30848,32874
140291,21670,17486,27308
140301,24486,36756,42994
140321,20296,25826,21966
140332,40564,6574,26518
140359,74790,17999,38243
140372,77562,15552,26440
140391,6229,38193,37787
140409,73470,38936,41712
140418,76430,25588,22232
140431,48739,9859,15894
140446,75115,18154,38177
140462,18556,20338,40408
140484,91984,28423,33516
140494,11420,23622,39588
140507,85192,36530,41200
140519,38643,22065,14173
140532,26990,42347,42122
140557,24566,27768,43330
140570,16636,21598,26288
140586,27324,9624,29280
140600,11272,18972,32194
140613,76388,17466,25064
140640,21956,22137,42231
140655,21483,19990,38853
140666,70938,16710,20724
140679,15756,35748,25340
140691,69913,40165,25425
140701,22792,19462,39126
140722,20446,22476,24752
140731,69182,34912,42514
140750,21464,23440,23160
140761,71090,28658,21766
140772,16547,51905,34394
140785,63842,40768,32629
140795,54441,7866,30092
140815,7722,23006,37190
140826,24644,44356,40998
140845,18992,18964,26674
140866,25162,33561,44073
140877,54211,11260,33312
140895,53450,64274,86128
140922,85797,22837,40044
140940,66263,6643,27110
140960,22906,44500,42306
140970,76063,15412,26850
140988,23634,23930,42514
141004,4852,35873,35126
141015,23774,45318,40774
141029,27509,37995,43345
141043,74412,13946,26982
141059,72760,41008,41364
141075,23278,23290,42744
141086,73774,38805,22111
141106,18632,22498,41328
141129,21612,16410,30013
141145,90728,36212,35234
141167,75622,19448,39966
141176,90664,25470,33536
141199,23620,45252,26300
141208,5955,34441,33374
141231,20646,14734,30410
141247,5612,25356,35378
141268,24512,29676,43708
141278,20314,22794,24816
141291,26862,41904,41089
141304,71746,33092,21228
141325,78264,20510,40702
141343,56420,9449,32173
141369,54178,45350,105842
141385,49452,16758,35098
141402,73172,19750,39608
141419,84086,34638,41133
141434,21578,47234,27568
141452,21784,25700,43012
141462,23714,32019,23304
141480,8990,21480,37366
141495,76004,27066,42403
141509,71851,18817,27717
141527,77905,35714,41067
141538,25484,44312,41662
141555,20024,26081,43249
141572,74124,24074,42145
141589,18788,14548,32416
141605,11265,29830,29304
141615,38079,13464,15291
141635,72784,17871,25247
141647,86790,34157,28259
141656,11082,24252,40172
141670,45652,8572,17324
141687,22578,31476,23354
141698,72798,22850,26930
141712,76204,42808,39248
141724,17014,21654,25010
141735,61032,5657,30025
141747,63300,39076,34512
141760,7940,22736,34312
141775,18536,29014,22910
141794,74930,26135,42756
141807,90137,41162,30359
141822,75438,17436,36934
141832,81543,15996,24913
141843,9404,22268,32946
141857,76362,29064,42688
141874,75913,15414,35408
141893,21015,19991,40312
141911,36938,8854,31176
141919,78293,41926,21932
141939,53726,16766,35076
141954,21726,35016,22848
141964,12215,17453,33888
141978,88544,32320,40184
141994,74686,32984,20690
142020,19190,16049,28296
142032,66308,18378,15140
142050,19382,20726,40894
142071,30039,43602,37440
142089,72904,13062,22742
142106,81862,19454,28896
142117,22970,44656,41690
142130,88126,28642,30664
142148,91166,22286,31146
142163,71048,31084,43222
142177,33342,40378,35556
142208,72683,27891,42677
142225,90916,28316,34670
142238,39270,15724,13272
142249,18825,27851,22917
142277,81780,34286,40202
142292,69810,21345,28073
142305,33794,39758,36145
142317,28880,33090,43238
142334,71570,34516,42774
142345,20145,15195,33072
142359,77942,21044,40554
142368,80132,36070,22971
142390,74122,15412,34079
142404,70793,8170,27585
142422,22542,24036,42909
142444,15504,32932,25222
142456,81526,49626,32994
142471,72838,43880,38756
142490,13352,45316,30570
142503,73236,36966,42132
142525,75855,17775,37297
142540,16668,22210,40770
142552,86882,23686,39334
142564,85415,14948,31926
142582,26594,15418,22564
142602,74460,35484,42428
142617,75721,20074,22117
142636,72702,11780,32866
142655,13784,42033,28390
142673,8466,22274,33416
142689,50368,7740,27724
142697,17174,38571,42069
142707,27943,38628,42563
142722,78166,19782,39516
142735,19067,21851,24852
142750,21872,18438,37594
142760,74533,19932,40503
142772,23054,33100,22992
142787,89913,31251,38859
142802,57775,14944,14082
142815,91964,39390,30592
142841,76504,44866,25416
142855,74804,17903,25654
142868,79536,39766,40732
142888,80595,19830,39970
142907,37862,6333,30080
142916,21224,15650,30170
142932,78200,20880,40292
142953,50190,62676,71290
142969,21106,25756,22836
142979,21178,18518,27286
142998,16450,15008,32416
143021,10211,32306,42151
143031,88891,26342,31875
143044,78540,42470,39778
143059,74372,26286,42110
143070,27618,42902,41162
143083,55754,12748,36623
143097,72400,18532,29168
143117,26998,38618,42850
143131,83202,47788,28786
143141,20924,19516,40222
143162,73086,22266,41358
143175,25685,32773,44127
143193,10111,29811,30139
143205,11722,47298,31774
143231,22156,19500,39825
143245,46612,23758,37568
143258,11802,17959,33721
143270,13806,18166,31552
143282,25538,34524,43668
143295,8736,21042,32620
143319,75458,17486,38258
143329,75172,20690,40778
143344,28694,38356,42694
143362,24185,35580,43907
143372,15652,53232,23558
143384,71152,34492,42720
143394,64164,41156,33606
143408,26606,45650,39382
143424,29106,38170,25140
143437,75660,36962,21132
143454,51752,6615,27632
143468,34538,33356,35012
143483,78750,19214,39364
143500,18914,26920,23828
143508,76693,45422,23837
143521,78732,13462,28860
143538,72706,37566,42474
143560,14104,35764,26499
143584,73069,13906,23613
143597,75192,43350,38420
143610,71999,16584,19966
143631,58620,33434,14538
143643,28946,41702,28188
143655,21173,18084,37815
143669,87680,46247,31474
143687,67090,10502,31666
143709,20121,28875,22513
143720,9050,26480,40208
143741,3879,36769,31936
143757,58283,7319,32076
143770,31690,42067,33830
143786,28188,37128,43302
143800,25939,35511,24124
143812,32960,41188,35018
143829,75353,15853,27228
143841,20726,21220,25138
143849,21220,20560,25664
143865,75578,22226,41564
143876,24496,46866,40406
143890,72682,29292,43028
143908,25382,35110,23550
143925,20061,25716,43159
143939,22049,46998,26415
143957,24980,33646,43796
143974,53753,18009,37747
143983,75079,34473,22008
143995,78784,42057,22484
144013,30356,38038,41276
144026,21019,18108,38351
144043,27672,34988,43782
144060,23532,48564,39732
144072,22116,19550,38503
144086,16181,16722,29277
144100,73376,19732,39422
144119,75749,34109,20357
144134,61444,7476,33060
144157,15907,48531,40763
144167,73760,17861,37154
144195,66866,43384,33210
144208,74854,19470,22550
144226,78010,37093,21992
144238,26646,33557,44034
144256,69072,39270,27212
144270,73799,17637,38350
144287,28156,42360,28628
144301,72606,22722,27212
144321,20890,22205,42245
144338,21796,19997,39374
144350,74338,43672,38500
144373,21850,24889,43098
144384,13797,19272,38127
144405,51608,9074,15068
144419,86080,22370,39678
144432,16968,38184,24262
144444,10296,24850,40198
144458,11610,24648,30266
144471,18254,25847,22963
144491,78280,40115,22039
144502,26542,41189,25969
144512,56446,8660,32650
144525,73872,15934,27200
144542,14162,47397,31916
144552,78326,20554,40376
144567,5529,38061,31160
144577,18141,26721,23590
144595,29169,40197,26581
144613,8888,24570,31666
144634,21149,22352,41937
144659,83200,31240,41218
144688,19272,30540,21430
144708,9308,21768,32734
144720,21536,20004,40612
144746,61133,11873,35795
144766,76286,18071,24143
144783,76970,14654,28160
144803,87695,17462,27885
144829,28056,39395,42626
144841,21320,34724,21658
144852,5510,26560,32406
144863,21536,17286,36870
144879,8420,21988,35849
144893,67346,40600,26666
144907,14994,17454,27608
144923,23223,47909,28208
144939,63170,6278,31400
144956,30760,43151,34096
144967,42934,24752,38278
144978,27446,35398,43114
144991,75828,12539,26402
145006,17654,28252,23030
145017,77074,15368,36366
145031,54442,13538,34354
145052,22288,46036,26789
145071,18804,28790,23606
145085,57896,9937,34025
145099,73663,47674,35910
145123,74928,14302,21486
145137,14714,25046,27752
145152,67434,39044,27986
145168,29082,38270,41982
145185,16344,18229,27933
145201,76250,42364,40892
145216,28273,40802,41930
145232,27883,35256,43862
145258,11390,46448,39250
145270,19566,16844,27664
145298,14950,15529,32063
145318,22792,50598,30670
145330,74678,15716,26194
145347,92334,29363,30159
145364,74238,13986,27379
145377,73016,36576,42326
145392,66081,37813,28156
145411,17466,16142,27450
145426,78792,18840,39508
145440,75224,19370,40266
145461,78646,37080,21658
145488,10453,45836,33441
145502,6720,29076,32336
145518,75122,17880,37232
145534,89813,22408,37513
145548,17937,35550,22022
145566,76450,43454,40468
145574,56545,7746,32087
145584,10026,45810,31527
145608,75414,47076,25520
145628,22865,19977,39218
145642,55452,12202,35295
145663,45666,11927,30887
145679,29938,42085,29429
145700,14358,27861,42564
145723,89698,22232,33248
145734,90034,39115,34766
145749,56852,14010,13785
145758,71442,17396,27670
145773,56864,5799,28638
145792,59080,12698,36738
145815,67596,7002,28312
145834,87544,42650,32410
145843,87318,28169,40597
145861,21050,19308,27200
145882,6284,37829,31829
145898,30978,8412,30676
145919,87800,20696,32566
145936,73885,45018,39105
145958,83920,21425,39585
145974,59540,7662,31400
145992,20988,21642,24972
146011,13466,20284,30848
146035,92150,26410,29608
146050,5559,36138,35727
146060,91263,34004,31487
146089,74735,49500,29968
146104,76928,19778,22586
146120,74286,11210,26372
146136,22272,16472,35416
146157,91982,24868,28488
146169,78299,47821,30193
146183,21343,26293,23883
146200,12592,17474,34544
146214,27489,38608,25868
146226,5706,38072,34708
146242,15160,18714,27138
146256,14719,19075,38129
146273,39178,35349,14039
146300,74314,16956,36496
146318,79718,39847,39738
146332,59516,6436,30514
146343,27140,34656,43744
146360,65229,41856,34685
146377,18157,46677,27430
146390,21716,28374,43416
146421,20141,16987,28130
146439,52704,11006,32304
146459,74933,22151,22475
146487,26208,38500,43054
146506,66557,39923,28204
146524,52903,17821,35809
146536,70142,36986,23648
146563,17308,25144,24594
146575,19617,20369,26055
146588,64540,20496,14460
146609,64767,11383,34056
146626,13738,15550,30746
146649,20072,14971,32676
146666,12636,30170,42814
146675,61439,12935,35806
146692,92123,32585,33578
146706,26263,37852,43327
146717,17142,48534,31424
146736,64322,18664,16950
146758,89746,27542,31600
146770,19884,26929,21438
146788,21358,15114,29730
146804,91510,32714,30836
146813,85216,44550,38342
146839,29927,43979,35622
146862,72138,34512,22430
146879,10542,18966,33646
146905,16932,14472,33032
146921,13478,16654,34442
146931,70197,14827,33924
146940,28105,35001,43719
146960,19490,38652,23170
146973,75020,16630,23156
146987,89548,23590,37440
146998,33000,40924,35774
147017,34784,6878,31772
147036,45302,16868,35858
147055,91826,33618,31336
147066,6021,39797,37433
147080,74277,14619,33991
147097,76870,16025,26988
147115,72968,47988,28993
147126,76824,13624,28998
147147,20925,27134,22079
147166,20003,21781,24869
147183,5474,42172,34778
147192,76423,43827,40191
147208,7450,36690,30192
147240,76516,14528,27056
147254,13410,20396,24458
147267,41931,17699,37858
147285,37752,37213,17272
147300,18174,16466,28047
147328,75136,49464,31078
147352,29513,12050,33253
147367,90264,35909,33501
147382,5512,37748,32266
147404,74584,14268,24784
147429,76884,42578,23818
147447,86218,45124,36532
147464,39619,24140,38640
147484,66534,40840,29144
147494,72282,30004,42450
147510,20062,20790,40885
147526,81014,17124,37788
147541,46122,11716,32063
147555,5052,35414,31636
147570,49146,10418,14818
147583,54977,5524,27952
147595,14252,45009,30026
147608,22107,26858,43396
147630,28686,38670,42576
147647,23006,17876,37305
147662,92564,27594,32488
147678,14780,16478,29586
147696,56560,9074,32858
147730,77396,17174,24640
147744,48185,11292,27558
147767,27123,35357,43933
147785,73388,15464,35868
147812,56752,15170,37246
147831,80820,34468,40630
147851,71750,35842,23114
147862,78539,25978,22482
147876,73854,17025,35605
147901,72142,12572,24301
147915,89711,31248,29838
147933,85554,46298,30432
147946,8944,22652,32604
147957,53411,10868,31976
147968,75917,38779,22422
147984,85266,34844,27896
148001,40138,10312,31976
148013,79779,20407,39481
148023,74702,13282,29374
148045,92230,31230,33008
148063,41927,61934,84326
148085,76046,13677,24946
148103,20456,30446,22278
148115,65885,20130,14134
148142,13760,18766,30966
148157,20958,15957,31209
148171,91188,33546,32812
148193,27423,41990,27548
148210,21258,15766,31212
148224,14001,20813,29706
148238,74124,32388,21665
148257,16191,15037,31929
148283,17130,15534,35760
148296,5394,27907,33708
148315,22067,16596,35755
148328,60061,15973,14293
148340,72872,21574,25608
148357,72960,33344,21410
148381,35807,22055,12879
148408,70288,42492,26886
148424,27873,43092,40876
148464,64507,8242,32032
148485,70082,8414,29202
148502,82068,13474,30922
148527,24808,43224,25272
148544,76856,13296,28272
148573,5933,36366,30970
148589,66146,41297,30763
148599,53608,20454,37436
148614,22134,14682,29439
148637,10480,23806,31674
148660,63814,37673,29572
148675,5684,28522,36526
148688,77871,34655,42719
148711,63102,18692,17636
148731,80275,35784,22372
148757,16512,28558,24436
148771,83990,19226,38587
148785,75264,13480,32802
148800,72555,14417,24130
148819,74344,29108,21144
148830,43670,12668,30882
148844,58912,8348,32340
148858,4430,34486,35686
148870,20736,17702,26946
148888,50954,8558,15248
148905,43258,13202,32402
148921,67129,35220,26093
148944,73016,22756,26526
148964,77220,15046,27744
148982,18504,33332,23016
148994,46932,59588,68470
149009,20376,15902,29790
149027,21939,18443,38174
149043,40900,6659,28005
149059,70218,34166,42922
149075,47503,40736,122577
149096,9974,25023,40190
149127,8632,21440,33054
149146,4385,34133,35482
149161,75347,15884,26858
149183,92085,29858,35426
149199,57188,7921,32075
149212,76466,25368,21290
149226,18136,51034,35457
149247,6562,22757,33875
149270,78044,14166,28302
149284,37246,21076,15058
149297,59622,7256,31278
149323,68059,41180,27720
149345,51682,6596,26560
149361,89412,21514,35360
149376,75334,13526,30340
149396,29368,41180,40430
149439,74126,30792,21232
149460,21318,38063,22676
149475,79871,27588,22805
149493,74786,13862,23650
149503,45909,8907,16138
149527,24079,35599,23158
149549,23672,25596,43196
149560,88224,23608,39430
149585,21222,50950,30340
149601,33945,39573,34779
149627,76774,16470,37276
149645,70592,39648,23732
149679,22108,47460,27469
149696,75103,14621,28134
149709,4818,33983,37087
149723,80898,25120,25600
149745,90890,32310,36910
149762,9930,19714,27761
149770,57686,15204,13260
149792,39434,8726,32130
149804,87170,20133,24835
149823,15298,48508,32806
149852,8236,23230,33704
149871,77511,19891,39929
149885,21089,14097,30881
149897,21472,19554,38932
149909,75450,20506,23332
149938,17282,20945,25992
149954,76812,13152,29152
149978,62880,22832,12458
149992,19962,26151,23169
150010,84963,23607,40085
150029,5344,30742,35124
150056,62674,16101,34870
150073,4360,30998,33324
150096,15078,15020,32372
150114,21434,52130,33229
150132,77168,14940,26168
150152,20860,41618,22642
150185,79964,21067,39876
150203,9546,25464,39296
150224,38195,7596,30052
150239,88935,19502,36015
150256,54721,14044,31926
150279,70527,31252,20096
150299,21322,35760,22256
150320,29008,40131,41546
150337,73074,44590,39344
150356,26923,39909,27419
150373,89337,38025,30316
150393,66631,39998,26493
150417,21697,14563,30068
150432,21712,17258,28268
150450,47104,9394,25306
150464,44069,8235,16702
150485,78191,42183,39916
150500,15648,17114,29438
150525,25922,44554,41262
150548,70822,14676,22486
150559,18084,27328,22712
